TokenIndex,DetectionIndex,BurstIteration,CacheSet,Probe
2,1,12,7,38
2,1,12,8,36
2,1,12,9,38
2,1,12,10,36
2,1,12,11,36
2,1,12,12,34
2,1,12,13,40
2,1,12,14,36
2,1,12,15,36
2,1,12,16,40
2,1,12,17,40
2,1,12,18,34
2,1,12,19,36
2,1,12,20,38
2,1,12,21,36
2,1,12,22,38
2,1,12,23,38
2,1,12,24,36
2,1,12,25,38
2,1,12,26,36
2,1,12,27,36
2,1,12,28,38
2,1,12,29,40
2,1,12,30,34
2,1,12,31,40
2,1,12,32,36
2,1,12,33,36
2,1,12,34,40
2,1,12,35,36
2,1,12,36,34
2,1,12,37,38
2,1,12,38,38
2,1,12,39,36
2,1,12,40,38
2,1,12,41,36
2,1,12,42,38
2,1,12,43,34
2,1,12,44,38
2,1,12,45,36
2,1,12,46,36
2,1,12,47,34
2,1,12,48,36
2,1,12,49,36
2,1,12,50,36
2,1,12,51,34
2,1,12,52,40
2,1,12,53,40
2,1,12,54,34
2,1,12,55,36
2,1,12,56,36
2,1,12,57,38
2,1,12,58,40
2,1,12,59,38
2,1,12,60,38
2,1,12,61,36
2,1,12,62,38
2,1,12,63,38
2,1,13,0,40
2,1,13,1,38
2,1,13,2,36
2,1,13,3,38
2,1,13,4,38
2,1,13,5,38
2,1,13,6,36
2,1,13,7,36
2,1,13,8,36
2,1,13,9,36
2,1,13,10,36
2,1,13,11,36
2,1,13,12,38
2,1,13,13,36
2,1,13,14,36
2,1,13,15,34
2,1,13,16,42
2,1,13,17,32
2,1,13,18,38
2,1,13,19,40
2,1,13,20,38
2,1,13,21,34
2,1,13,22,36
2,1,13,23,34
2,1,13,24,38
2,1,13,25,34
2,1,13,26,36
2,1,13,27,36
2,1,13,28,32
2,1,13,29,36
2,1,13,30,36
2,1,13,31,34
2,1,13,32,34
2,1,13,33,46
2,1,13,34,36
2,1,13,35,38
2,1,13,36,36
2,1,13,37,42
2,1,13,38,34
2,1,13,39,40
2,1,13,40,38
2,1,13,41,38
2,1,13,42,42
2,1,13,43,34
2,1,13,44,36
2,1,13,45,36
2,1,13,46,34
2,1,13,47,34
2,1,13,48,34
2,1,13,49,36
2,1,13,50,38
2,1,13,51,36
2,1,13,52,38
2,1,13,53,38
2,1,13,54,36
2,1,13,55,36
2,1,13,56,42
2,1,13,57,40
2,1,13,58,38
2,1,13,59,40
2,1,13,60,42
2,1,13,61,38
2,1,13,62,38
2,1,13,63,36
2,1,14,0,36
2,1,14,1,38
2,1,14,2,36
2,1,14,3,42
2,1,14,4,42
2,1,14,5,36
2,1,14,6,40
2,1,14,7,36
2,1,14,8,36
2,1,14,9,40
2,1,14,10,36
2,1,14,11,36
2,1,14,12,38
2,1,14,13,40
2,1,14,14,40
2,1,14,15,38
2,1,14,16,36
2,1,14,17,34
2,1,14,18,38
2,1,14,19,34
2,1,14,20,38
2,1,14,21,40
2,1,14,22,32
2,1,14,23,40
2,1,14,24,32
2,1,14,25,36
2,1,14,26,36
2,1,14,27,36
2,1,14,28,34
2,1,14,29,36
2,1,14,30,34
2,1,14,31,40
2,1,14,32,40
2,1,14,33,36
2,1,14,34,40
2,1,14,35,38
2,1,14,36,40
2,1,14,37,36
2,1,14,38,36
2,1,14,39,38
2,1,14,40,36
2,1,14,41,42
2,1,14,42,40
2,1,14,43,34
2,1,14,44,38
2,1,14,45,38
2,1,14,46,34
2,1,14,47,34
2,1,14,48,36
2,1,14,49,38
2,1,14,50,36
2,1,14,51,34
2,1,14,52,36
2,1,14,53,36
2,1,14,54,38
2,1,14,55,36
2,1,14,56,34
2,1,14,57,34
2,1,14,58,46
2,1,14,59,38
2,1,14,60,36
2,1,14,61,32
2,1,14,62,36
2,1,14,63,38
2,2,0,0,62
2,2,0,1,34
2,2,0,2,76
2,2,0,3,208
2,2,0,4,62
2,2,0,5,34
2,2,0,6,48
2,2,0,7,38
2,2,0,8,36
2,2,0,9,72
2,2,0,10,40
2,2,0,11,76
2,2,0,12,66
2,2,0,13,212
2,2,0,14,72
2,2,0,15,68
2,2,0,16,66
2,2,0,17,36
2,2,0,18,72
2,2,0,19,40
2,2,0,20,68
2,2,0,21,64
2,2,0,22,72
2,2,0,23,72
2,2,0,24,64
2,2,0,25,66
2,2,0,26,74
2,2,0,27,68
2,2,0,28,68
2,2,0,29,66
2,2,0,30,76
2,2,0,31,76
2,2,0,32,68
2,2,0,33,76
2,2,0,34,66
2,2,0,35,66
2,2,0,36,38
2,2,0,37,84
2,2,0,38,38
2,2,0,39,36
2,2,0,40,74
2,2,0,41,72
2,2,0,42,62
2,2,0,43,70
2,2,0,44,70
2,2,0,45,72
2,2,0,46,68
2,2,0,47,70
2,2,0,48,40
2,2,0,49,40
2,2,0,50,38
2,2,0,51,66
2,2,0,52,74
2,2,0,53,68
2,2,0,54,68
2,2,0,55,62
2,2,0,56,70
2,2,0,57,74
2,2,0,58,66
2,2,0,59,66
2,2,0,60,112
2,2,0,61,70
2,2,0,62,68
2,2,0,63,66
2,2,1,0,36
2,2,1,1,38
2,2,1,2,36
2,2,1,3,36
2,2,1,4,36
2,2,1,5,34
2,2,1,6,36
2,2,1,7,38
2,2,1,8,36
2,2,1,9,36
2,2,1,10,36
2,2,1,11,34
2,2,1,12,36
2,2,1,13,34
2,2,1,14,34
2,2,1,15,34
2,2,1,16,36
2,2,1,17,36
2,2,1,18,38
2,2,1,19,40
2,2,1,20,38
2,2,1,21,38
2,2,1,22,38
2,2,1,23,36
2,2,1,24,34
2,2,1,25,36
2,2,1,26,40
2,2,1,27,34
2,2,1,28,50
2,2,1,29,36
2,2,1,30,38
2,2,1,31,42
2,2,1,32,36
2,2,1,33,38
2,2,1,34,34
2,2,1,35,38
2,2,1,36,36
2,2,1,37,38
2,2,1,38,38
2,2,1,39,36
2,2,1,40,38
2,2,1,41,38
2,2,1,42,34
2,2,1,43,38
2,2,1,44,36
2,2,1,45,34
2,2,1,46,38
2,2,1,47,36
2,2,1,48,36
2,2,1,49,40
2,2,1,50,40
2,2,1,51,38
2,2,1,52,36
2,2,1,53,40
2,2,1,54,36
2,2,1,55,36
2,2,1,56,38
2,2,1,57,40
2,2,1,58,32
2,2,1,59,38
2,2,1,60,36
2,2,1,61,34
2,2,1,62,38
2,2,1,63,38
2,2,2,0,40
2,2,2,1,40
2,2,2,2,40
2,2,2,3,36
2,2,2,4,36
2,2,2,5,36
2,2,2,6,38
2,2,2,7,36
2,2,2,8,36
2,2,2,9,38
2,2,2,10,38
2,2,2,11,36
2,2,2,12,38
2,2,2,13,36
2,2,2,14,42
2,2,2,15,36
2,2,2,16,40
2,2,2,17,38
2,2,2,18,32
2,2,2,19,36
2,2,2,20,38
2,2,2,21,34
2,2,2,22,38
2,2,2,23,42
2,2,2,24,36
2,2,2,25,40
2,2,2,26,42
2,2,2,27,38
2,2,2,28,38
2,2,2,29,38
2,2,2,30,42
2,2,2,31,38
2,2,2,32,38
2,2,2,33,34
2,2,2,34,38
2,2,2,35,40
2,2,2,36,38
2,2,2,37,34
2,2,2,38,36
2,2,2,39,38
2,2,2,40,40
2,2,2,41,34
2,2,2,42,36
2,2,2,43,36
2,2,2,44,34
2,2,2,45,36
2,2,2,46,36
2,2,2,47,36
2,2,2,48,40
2,2,2,49,36
2,2,2,50,36
2,2,2,51,36
2,2,2,52,42
2,2,2,53,38
2,2,2,54,36
2,2,2,55,40
2,2,2,56,34
2,2,2,57,38
2,2,2,58,38
2,2,2,59,36
2,2,2,60,40
2,2,2,61,32
2,2,2,62,40
2,2,2,63,36
2,2,3,0,38
2,2,3,1,38
2,2,3,2,38
2,2,3,3,38
2,2,3,4,36
2,2,3,5,38
2,2,3,6,36
2,2,3,7,40
2,2,3,8,40
2,2,3,9,36
2,2,3,10,36
2,2,3,11,34
2,2,3,12,46
2,2,3,13,36
2,2,3,14,36
2,2,3,15,32
2,2,3,16,36
2,2,3,17,40
2,2,3,18,36
2,2,3,19,36
2,2,3,20,38
2,2,3,21,40
2,2,3,22,36
2,2,3,23,36
2,2,3,24,36
2,2,3,25,38
2,2,3,26,36
2,2,3,27,40
2,2,3,28,38
2,2,3,29,38
2,2,3,30,38
2,2,3,31,34
2,2,3,32,38
2,2,3,33,38
2,2,3,34,36
2,2,3,35,36
2,2,3,36,40
2,2,3,37,36
2,2,3,38,36
2,2,3,39,34
2,2,3,40,34
2,2,3,41,36
2,2,3,42,36
2,2,3,43,38
2,2,3,44,36
2,2,3,45,40
2,2,3,46,40
2,2,3,47,36
2,2,3,48,38
2,2,3,49,34
2,2,3,50,32
2,2,3,51,36
2,2,3,52,36
2,2,3,53,36
2,2,3,54,38
2,2,3,55,40
2,2,3,56,36
2,2,3,57,38
2,2,3,58,40
2,2,3,59,36
2,2,3,60,36
2,2,3,61,40
2,2,3,62,36
2,2,3,63,36
2,2,4,0,34
2,2,4,1,34
2,2,4,2,38
2,2,4,3,34
2,2,4,4,34
2,2,4,5,36
2,2,4,6,34
2,2,4,7,36
2,2,4,8,36
2,2,4,9,38
2,2,4,10,32
2,2,4,11,36
2,2,4,12,42
2,2,4,13,40
2,2,4,14,36
2,2,4,15,34
2,2,4,16,34
2,2,4,17,36
2,2,4,18,34
2,2,4,19,38
2,2,4,20,38
2,2,4,21,38
2,2,4,22,34
2,2,4,23,36
2,2,4,24,40
2,2,4,25,34
2,2,4,26,36
2,2,4,27,36
2,2,4,28,36
2,2,4,29,36
2,2,4,30,36
2,2,4,31,34
2,2,4,32,34
2,2,4,33,40
2,2,4,34,38
2,2,4,35,38
2,2,4,36,36
2,2,4,37,38
2,2,4,38,36
2,2,4,39,36
2,2,4,40,34
2,2,4,41,38
2,2,4,42,38
2,2,4,43,42
2,2,4,44,38
2,2,4,45,34
2,2,4,46,36
2,2,4,47,36
2,2,4,48,40
2,2,4,49,36
2,2,4,50,34
2,2,4,51,38
2,2,4,52,34
2,2,4,53,34
2,2,4,54,38
2,2,4,55,34
2,2,4,56,34
2,2,4,57,36
2,2,4,58,38
2,2,4,59,38
2,2,4,60,34
2,2,4,61,38
2,2,4,62,36
2,2,4,63,40
2,2,5,0,40
2,2,5,1,38
2,2,5,2,40
2,2,5,3,36
2,2,5,4,36
2,2,5,5,36
2,2,5,6,40
2,2,5,7,40
2,2,5,8,38
2,2,5,9,32
2,2,5,10,36
2,2,5,11,36
2,2,5,12,38
2,2,5,13,38
2,2,5,14,36
2,2,5,15,36
2,2,5,16,40
2,2,5,17,36
2,2,5,18,38
2,2,5,19,40
2,2,5,20,38
2,2,5,21,36
2,2,5,22,40
2,2,5,23,34
2,2,5,24,40
2,2,5,25,38
2,2,5,26,36
2,2,5,27,36
2,2,5,28,38
2,2,5,29,40
2,2,5,30,36
2,2,5,31,36
2,2,5,32,34
2,2,5,33,34
2,2,5,34,36
2,2,5,35,34
2,2,5,36,34
2,2,5,37,34
2,2,5,38,36
2,2,5,39,38
2,2,5,40,40
2,2,5,41,36
2,2,5,42,34
2,2,5,43,40
2,2,5,44,46
2,2,5,45,42
2,2,5,46,36
2,2,5,47,40
2,2,5,48,36
2,2,5,49,40
2,2,5,50,38
2,2,5,51,38
2,2,5,52,40
2,2,5,53,38
2,2,5,54,36
2,2,5,55,36
2,2,5,56,38
2,2,5,57,32
2,2,5,58,32
2,2,5,59,36
2,2,5,60,38
2,2,5,61,36
2,2,5,62,38
2,2,5,63,38
2,2,6,0,34
2,2,6,1,38
2,2,6,2,38
2,2,6,3,38
2,2,6,4,40
2,2,6,5,36
2,2,6,6,40
2,2,6,7,38
2,2,6,8,34
2,2,6,9,40
2,2,6,10,38
2,2,6,11,40
2,2,6,12,40
2,2,6,13,38
2,2,6,14,38
2,2,6,15,36
2,2,6,16,40
2,2,6,17,36
2,2,6,18,34
2,2,6,19,40
2,2,6,20,42
2,2,6,21,36
2,2,6,22,36
2,2,6,23,38
2,2,6,24,36
2,2,6,25,36
2,2,6,26,40
2,2,6,27,38
2,2,6,28,34
2,2,6,29,40
2,2,6,30,40
2,2,6,31,38
2,2,6,32,42
2,2,6,33,36
2,2,6,34,36
2,2,6,35,36
2,2,6,36,36
2,2,6,37,36
2,2,6,38,40
2,2,6,39,42
2,2,6,40,36
2,2,6,41,38
2,2,6,42,40
2,2,6,43,34
2,2,6,44,36
2,2,6,45,42
2,2,6,46,34
2,2,6,47,36
2,2,6,48,38
2,2,6,49,36
2,2,6,50,40
2,2,6,51,36
2,2,6,52,40
2,2,6,53,38
2,2,6,54,36
2,2,6,55,38
2,2,6,56,34
2,2,6,57,38
2,2,6,58,38
2,2,6,59,36
2,2,6,60,38
2,2,6,61,40
2,2,6,62,38
2,2,6,63,36
2,2,7,0,36
2,2,7,1,36
2,2,7,2,36
2,2,7,3,36
2,2,7,4,36
2,2,7,5,42
2,2,7,6,36
2,2,7,7,36
2,2,7,8,34
2,2,7,9,32
2,2,7,10,36
2,2,7,11,36
2,2,7,12,40
2,2,7,13,38
2,2,7,14,36
2,2,7,15,40
2,2,7,16,36
2,2,7,17,40
2,2,7,18,36
2,2,7,19,40
2,2,7,20,36
2,2,7,21,34
2,2,7,22,36
2,2,7,23,34
2,2,7,24,34
2,2,7,25,40
2,2,7,26,38
2,2,7,27,34
2,2,7,28,38
2,2,7,29,38
2,2,7,30,36
2,2,7,31,36
2,2,7,32,42
2,2,7,33,40
2,2,7,34,34
2,2,7,35,36
2,2,7,36,36
2,2,7,37,34
2,2,7,38,36
2,2,7,39,34
2,2,7,40,38
2,2,7,41,34
2,2,7,42,36
2,2,7,43,38
2,2,7,44,36
2,2,7,45,34
2,2,7,46,40
2,2,7,47,38
2,2,7,48,36
2,2,7,49,36
2,2,7,50,38
2,2,7,51,34
2,2,7,52,40
2,2,7,53,34
2,2,7,54,34
2,2,7,55,36
2,2,7,56,34
2,2,7,57,38
2,2,7,58,38
2,2,7,59,38
2,2,7,60,46
2,2,7,61,36
2,2,7,62,36
2,2,7,63,34
2,2,8,0,36
2,2,8,1,42
2,2,8,2,36
2,2,8,3,38
2,2,8,4,36
2,2,8,5,38
2,2,8,6,34
2,2,8,7,36
2,2,8,8,34
2,2,8,9,36
2,2,8,10,40
2,2,8,11,40
2,2,8,12,36
2,2,8,13,40
2,2,8,14,36
2,2,8,15,38
2,2,8,16,36
2,2,8,17,36
2,2,8,18,38
2,2,8,19,36
2,2,8,20,36
2,2,8,21,38
2,2,8,22,32
2,2,8,23,38
2,2,8,24,40
2,2,8,25,36
2,2,8,26,36
2,2,8,27,38
2,2,8,28,34
2,2,8,29,36
2,2,8,30,36
2,2,8,31,32
2,2,8,32,38
2,2,8,33,40
2,2,8,34,34
2,2,8,35,34
2,2,8,36,36
2,2,8,37,34
2,2,8,38,42
2,2,8,39,36
2,2,8,40,36
2,2,8,41,38
2,2,8,42,38
2,2,8,43,36
2,2,8,44,36
2,2,8,45,34
2,2,8,46,36
2,2,8,47,36
2,2,8,48,34
2,2,8,49,38
2,2,8,50,32
2,2,8,51,38
2,2,8,52,38
2,2,8,53,32
2,2,8,54,34
2,2,8,55,36
2,2,8,56,50
2,2,8,57,34
2,2,8,58,36
2,2,8,59,34
2,2,8,60,32
2,2,8,61,38
2,2,8,62,38
2,2,8,63,36
2,2,9,0,42
2,2,9,1,36
2,2,9,2,34
2,2,9,3,36
2,2,9,4,38
2,2,9,5,40
2,2,9,6,38
2,2,9,7,34
2,2,9,8,38
2,2,9,9,36
2,2,9,10,36
2,2,9,11,36
2,2,9,12,34
2,2,9,13,36
2,2,9,14,38
2,2,9,15,40
2,2,9,16,38
2,2,9,17,36
2,2,9,18,38
2,2,9,19,38
2,2,9,20,38
2,2,9,21,36
2,2,9,22,40
2,2,9,23,38
2,2,9,24,34
2,2,9,25,36
2,2,9,26,36
2,2,9,27,38
2,2,9,28,40
2,2,9,29,38
2,2,9,30,36
2,2,9,31,38
2,2,9,32,36
2,2,9,33,36
2,2,9,34,40
2,2,9,35,36
2,2,9,36,36
2,2,9,37,36
2,2,9,38,40
2,2,9,39,34
2,2,9,40,34
2,2,9,41,36
2,2,9,42,36
2,2,9,43,36
2,2,9,44,40
2,2,9,45,36
2,2,9,46,38
2,2,9,47,36
2,2,9,48,36
2,2,9,49,40
2,2,9,50,40
2,2,9,51,36
2,2,9,52,38
2,2,9,53,36
2,2,9,54,36
2,2,9,55,36
2,2,9,56,36
2,2,9,57,38
2,2,9,58,38
2,2,9,59,40
2,2,9,60,38
2,2,9,61,40
2,2,9,62,40
2,2,9,63,38
2,2,10,0,36
2,2,10,1,34
2,2,10,2,36
2,2,10,3,38
2,2,10,4,38
2,2,10,5,36
2,2,10,6,36
2,2,10,7,36
2,2,10,8,38
2,2,10,9,38
2,2,10,10,36
2,2,10,11,42
2,2,10,12,36
2,2,10,13,36
2,2,10,14,38
2,2,10,15,36
2,2,10,16,36
2,2,10,17,36
2,2,10,18,36
2,2,10,19,36
2,2,10,20,36
2,2,10,21,36
2,2,10,22,40
2,2,10,23,34
2,2,10,24,36
2,2,10,25,34
2,2,10,26,38
2,2,10,27,38
2,2,10,28,38
2,2,10,29,38
2,2,10,30,38
2,2,10,31,34
2,2,10,32,38
2,2,10,33,40
2,2,10,34,40
2,2,10,35,38
2,2,10,36,38
2,2,10,37,40
2,2,10,38,36
2,2,10,39,36
2,2,10,40,40
2,2,10,41,38
2,2,10,42,46
2,2,10,43,36
2,2,10,44,34
2,2,10,45,42
2,2,10,46,36
2,2,10,47,32
2,2,10,48,34
2,2,10,49,38
2,2,10,50,36
2,2,10,51,34
2,2,10,52,34
2,2,10,53,36
2,2,10,54,38
2,2,10,55,40
2,2,10,56,38
2,2,10,57,36
2,2,10,58,38
2,2,10,59,36
2,2,10,60,34
2,2,10,61,36
2,2,10,62,40
2,2,10,63,36
2,2,11,0,40
2,2,11,1,34
2,2,11,2,36
2,2,11,3,34
2,2,11,4,36
2,2,11,5,34
2,2,11,6,36
2,2,11,7,36
2,2,11,8,36
2,2,11,9,36
2,2,11,10,36
2,2,11,11,38
2,2,11,12,40
2,2,11,13,36
2,2,11,14,42
2,2,11,15,38
2,2,11,16,38
2,2,11,17,34
2,2,11,18,36
2,2,11,19,40
2,2,11,20,38
2,2,11,21,40
2,2,11,22,38
2,2,11,23,42
2,2,11,24,34
2,2,11,25,36
2,2,11,26,36
2,2,11,27,40
2,2,11,28,36
2,2,11,29,36
2,2,11,30,32
2,2,11,31,38
2,2,11,32,40
2,2,11,33,36
2,2,11,34,36
2,2,11,35,36
2,2,11,36,34
2,2,11,37,34
2,2,11,38,36
2,2,11,39,34
2,2,11,40,36
2,2,11,41,40
2,2,11,42,36
2,2,11,43,38
2,2,11,44,36
2,2,11,45,38
2,2,11,46,38
2,2,11,47,34
2,2,11,48,34
2,2,11,49,40
2,2,11,50,34
2,2,11,51,34
2,2,11,52,36
2,2,11,53,38
2,2,11,54,38
2,2,11,55,38
2,2,11,56,32
2,2,11,57,38
2,2,11,58,36
2,2,11,59,40
2,2,11,60,36
2,2,11,61,38
2,2,11,62,38
2,2,11,63,40
2,2,12,0,38
2,2,12,1,34
2,2,12,2,40
2,2,12,3,40
2,2,12,4,36
2,2,12,5,38
2,2,12,6,36
2,2,12,7,36
2,2,12,8,36
2,2,12,9,36
2,2,12,10,40
2,2,12,11,34
2,2,12,12,38
2,2,12,13,36
2,2,12,14,38
2,2,12,15,38
2,2,12,16,42
2,2,12,17,38
2,2,12,18,38
2,2,12,19,36
2,2,12,20,34
2,2,12,21,32
2,2,12,22,34
2,2,12,23,38
2,2,12,24,36
2,2,12,25,40
2,2,12,26,36
2,2,12,27,32
2,2,12,28,38
2,2,12,29,38
2,2,12,30,38
2,2,12,31,40
2,2,12,32,38
2,2,12,33,36
2,2,12,34,36
2,2,12,35,46
2,2,12,36,40
2,2,12,37,38
2,2,12,38,40
2,2,12,39,38
2,2,12,40,38
2,2,12,41,36
2,2,12,42,40
2,2,12,43,36
2,2,12,44,36
2,2,12,45,36
2,2,12,46,40
2,2,12,47,36
2,2,12,48,40
2,2,12,49,36
2,2,12,50,38
2,2,12,51,34
2,2,12,52,36
2,2,12,53,40
2,2,12,54,38
2,2,12,55,38
2,2,12,56,36
2,2,12,57,36
2,2,12,58,48
2,2,12,59,34
2,2,12,60,34
2,2,12,61,36
2,2,12,62,36
2,2,12,63,38
2,2,13,0,36
2,2,13,1,38
2,2,13,2,36
2,2,13,3,34
2,2,13,4,36
2,2,13,5,36
2,2,13,6,38
2,2,13,7,38
2,2,13,8,34
2,2,13,9,36
2,2,13,10,38
2,2,13,11,38
2,2,13,12,38
2,2,13,13,36
2,2,13,14,40
2,2,13,15,36
2,2,13,16,36
2,2,13,17,36
2,2,13,18,36
2,2,13,19,36
2,2,13,20,38
2,2,13,21,36
2,2,13,22,34
2,2,13,23,44
2,2,13,24,40
2,2,13,25,36
2,2,13,26,38
2,2,13,27,36
2,2,13,28,38
2,2,13,29,36
2,2,13,30,38
2,2,13,31,34
2,2,13,32,38
2,2,13,33,40
2,2,13,34,34
2,2,13,35,34
2,2,13,36,38
2,2,13,37,36
2,2,13,38,40
2,2,13,39,36
2,2,13,40,38
2,2,13,41,40
2,2,13,42,36
2,2,13,43,36
2,2,13,44,36
2,2,13,45,40
2,2,13,46,34
2,2,13,47,38
2,2,13,48,40
2,2,13,49,38
2,2,13,50,40
2,2,13,51,36
2,2,13,52,36
2,2,13,53,38
2,2,13,54,34
2,2,13,55,34
2,2,13,56,36
2,2,13,57,40
2,2,13,58,38
2,2,13,59,40
2,2,13,60,32
2,2,13,61,36
2,2,13,62,42
2,2,13,63,40
2,2,14,0,36
2,2,14,1,38
2,2,14,2,36
2,2,14,3,34
2,2,14,4,36
2,2,14,5,36
2,2,14,6,36
2,2,14,7,38
2,2,14,8,38
2,2,14,9,34
2,2,14,10,40
2,2,14,11,38
2,2,14,12,42
2,2,14,13,38
2,2,14,14,38
2,2,14,15,40
2,2,14,16,42
2,2,14,17,34
2,2,14,18,40
2,2,14,19,36
2,2,14,20,34
2,2,14,21,36
2,2,14,22,36
2,2,14,23,38
2,2,14,24,34
2,2,14,25,36
2,2,14,26,36
2,2,14,27,34
2,2,14,28,34
2,2,14,29,36
2,2,14,30,36
2,2,14,31,34
2,2,14,32,34
2,2,14,33,36
2,2,14,34,36
2,2,14,35,40
2,2,14,36,40
2,2,14,37,40
2,2,14,38,36
2,2,14,39,38
2,2,14,40,34
2,2,14,41,36
2,2,14,42,38
2,2,14,43,34
2,2,14,44,36
2,2,14,45,42
2,2,14,46,40
2,2,14,47,34
2,2,14,48,36
2,2,14,49,40
2,2,14,50,34
2,2,14,51,36
2,2,14,52,40
2,2,14,53,36
2,2,14,54,36
2,2,14,55,34
2,2,14,56,36
2,2,14,57,34
2,2,14,58,34
2,2,14,59,38
2,2,14,60,34
2,2,14,61,40
2,2,14,62,38
2,2,14,63,36
2,3,0,0,38
2,3,0,1,38
2,3,0,2,38
2,3,0,3,36
2,3,0,4,36
2,3,0,5,36
2,3,0,6,38
2,3,0,7,38
2,3,0,8,34
2,3,0,9,36
2,3,0,10,38
2,3,0,11,38
2,3,0,12,38
2,3,0,13,36
2,3,0,14,32
2,3,0,15,36
2,3,0,16,38
2,3,0,17,34
2,3,0,18,38
2,3,0,19,34
2,3,0,20,34
2,3,0,21,38
2,3,0,22,34
2,3,0,23,36
2,3,0,24,40
2,3,0,25,38
2,3,0,26,36
2,3,0,27,34
2,3,0,28,40
2,3,0,29,40
2,3,0,30,50
2,3,0,31,36
2,3,0,32,40
2,3,0,33,40
2,3,0,34,38
2,3,0,35,36
2,3,0,36,38
2,3,0,37,36
2,3,0,38,40
2,3,0,39,38
2,3,0,40,40
2,3,0,41,38
2,3,0,42,36
2,3,0,43,36
2,3,0,44,32
2,3,0,45,38
2,3,0,46,34
2,3,0,47,36
2,3,0,48,34
2,3,0,49,36
2,3,0,50,38
2,3,0,51,36
2,3,0,52,34
2,3,0,53,38
2,3,0,54,34
2,3,0,55,38
2,3,0,56,38
2,3,0,57,38
2,3,0,58,34
2,3,0,59,40
2,3,0,60,38
2,3,0,61,36
2,3,0,62,38
2,3,0,63,38
2,3,1,0,40
2,3,1,1,38
2,3,1,2,38
2,3,1,3,38
2,3,1,4,36
2,3,1,5,38
2,3,1,6,38
2,3,1,7,34
2,3,1,8,36
2,3,1,9,36
2,3,1,10,36
2,3,1,11,40
2,3,1,12,36
2,3,1,13,36
2,3,1,14,38
2,3,1,15,32
2,3,1,16,32
2,3,1,17,38
2,3,1,18,38
2,3,1,19,40
2,3,1,20,40
2,3,1,21,36
2,3,1,22,40
2,3,1,23,40
2,3,1,24,38
2,3,1,25,36
2,3,1,26,36
2,3,1,27,36
2,3,1,28,38
2,3,1,29,38
2,3,1,30,40
2,3,1,31,36
2,3,1,32,40
2,3,1,33,32
2,3,1,34,36
2,3,1,35,36
2,3,1,36,36
2,3,1,37,36
2,3,1,38,36
2,3,1,39,40
2,3,1,40,40
2,3,1,41,40
2,3,1,42,36
2,3,1,43,34
2,3,1,44,34
2,3,1,45,36
2,3,1,46,34
2,3,1,47,38
2,3,1,48,38
2,3,1,49,36
2,3,1,50,36
2,3,1,51,40
2,3,1,52,34
2,3,1,53,38
2,3,1,54,36
2,3,1,55,38
2,3,1,56,32
2,3,1,57,40
2,3,1,58,38
2,3,1,59,42
2,3,1,60,38
2,3,1,61,32
2,3,1,62,40
2,3,1,63,40
2,3,2,0,36
2,3,2,1,36
2,3,2,2,38
2,3,2,3,34
2,3,2,4,34
2,3,2,5,38
2,3,2,6,36
2,3,2,7,36
2,3,2,8,36
2,3,2,9,40
2,3,2,10,38
2,3,2,11,38
2,3,2,12,38
2,3,2,13,40
2,3,2,14,36
2,3,2,15,38
2,3,2,16,38
2,3,2,17,36
2,3,2,18,42
2,3,2,19,32
2,3,2,20,34
2,3,2,21,34
2,3,2,22,38
2,3,2,23,38
2,3,2,24,38
2,3,2,25,36
2,3,2,26,50
2,3,2,27,34
2,3,2,28,36
2,3,2,29,36
2,3,2,30,36
2,3,2,31,38
2,3,2,32,40
2,3,2,33,36
2,3,2,34,38
2,3,2,35,38
2,3,2,36,34
2,3,2,37,36
2,3,2,38,40
2,3,2,39,36
2,3,2,40,36
2,3,2,41,36
2,3,2,42,32
2,3,2,43,36
2,3,2,44,36
2,3,2,45,36
2,3,2,46,36
2,3,2,47,38
2,3,2,48,38
2,3,2,49,40
2,3,2,50,34
2,3,2,51,38
2,3,2,52,38
2,3,2,53,38
2,3,2,54,36
2,3,2,55,36
2,3,2,56,36
2,3,2,57,34
2,3,2,58,36
2,3,2,59,36
2,3,2,60,38
2,3,2,61,32
2,3,2,62,34
2,3,2,63,40
2,3,3,0,36
2,3,3,1,36
2,3,3,2,38
2,3,3,3,32
2,3,3,4,40
2,3,3,5,40
2,3,3,6,34
2,3,3,7,38
2,3,3,8,38
2,3,3,9,38
2,3,3,10,40
2,3,3,11,38
2,3,3,12,40
2,3,3,13,36
2,3,3,14,36
2,3,3,15,34
2,3,3,16,34
2,3,3,17,34
2,3,3,18,36
2,3,3,19,36
2,3,3,20,38
2,3,3,21,36
2,3,3,22,36
2,3,3,23,38
2,3,3,24,36
2,3,3,25,36
2,3,3,26,34
2,3,3,27,36
2,3,3,28,38
2,3,3,29,36
2,3,3,30,36
2,3,3,31,38
2,3,3,32,34
2,3,3,33,38
2,3,3,34,36
2,3,3,35,38
2,3,3,36,36
2,3,3,37,32
2,3,3,38,50
2,3,3,39,36
2,3,3,40,38
2,3,3,41,38
2,3,3,42,38
2,3,3,43,38
2,3,3,44,32
2,3,3,45,32
2,3,3,46,36
2,3,3,47,36
2,3,3,48,38
2,3,3,49,36
2,3,3,50,42
2,3,3,51,38
2,3,3,52,36
2,3,3,53,34
2,3,3,54,34
2,3,3,55,40
2,3,3,56,36
2,3,3,57,38
2,3,3,58,40
