TokenIndex,DetectionIndex,BurstIteration,CacheSet,Probe
7,0,16,5,40
7,0,16,6,38
7,0,16,7,38
7,0,16,8,34
7,0,16,9,40
7,0,16,10,40
7,0,16,11,36
7,0,16,12,36
7,0,16,13,36
7,0,16,14,38
7,0,16,15,34
7,0,16,16,36
7,0,16,17,38
7,0,16,18,36
7,0,16,19,38
7,0,16,20,36
7,0,16,21,40
7,0,16,22,36
7,0,16,23,38
7,0,16,24,36
7,0,16,25,36
7,0,16,26,38
7,0,16,27,38
7,0,16,28,36
7,0,16,29,36
7,0,16,30,36
7,0,16,31,36
7,0,16,32,36
7,0,16,33,36
7,0,16,34,38
7,0,16,35,36
7,0,16,36,36
7,0,16,37,40
7,0,16,38,36
7,0,16,39,36
7,0,16,40,38
7,0,16,41,36
7,0,16,42,36
7,0,16,43,40
7,0,16,44,36
7,0,16,45,32
7,0,16,46,32
7,0,16,47,34
7,0,16,48,40
7,0,16,49,38
7,0,16,50,36
7,0,16,51,34
7,0,16,52,40
7,0,16,53,38
7,0,16,54,36
7,0,16,55,36
7,0,16,56,34
7,0,16,57,36
7,0,16,58,40
7,0,16,59,38
7,0,16,60,36
7,0,16,61,36
7,0,16,62,36
7,0,16,63,36
7,0,17,0,38
7,0,17,1,34
7,0,17,2,36
7,0,17,3,32
7,0,17,4,36
7,0,17,5,36
7,0,17,6,38
7,0,17,7,38
7,0,17,8,36
7,0,17,9,34
7,0,17,10,36
7,0,17,11,34
7,0,17,12,38
7,0,17,13,40
7,0,17,14,36
7,0,17,15,38
7,0,17,16,40
7,0,17,17,36
7,0,17,18,40
7,0,17,19,36
7,0,17,20,36
7,0,17,21,40
7,0,17,22,36
7,0,17,23,38
7,0,17,24,34
7,0,17,25,36
7,0,17,26,38
7,0,17,27,42
7,0,17,28,38
7,0,17,29,36
7,0,17,30,40
7,0,17,31,36
7,0,17,32,40
7,0,17,33,38
7,0,17,34,36
7,0,17,35,38
7,0,17,36,38
7,0,17,37,38
7,0,17,38,38
7,0,17,39,36
7,0,17,40,40
7,0,17,41,40
7,0,17,42,38
7,0,17,43,38
7,0,17,44,36
7,0,17,45,36
7,0,17,46,40
7,0,17,47,36
7,0,17,48,36
7,0,17,49,34
7,0,17,50,36
7,0,17,51,34
7,0,17,52,36
7,0,17,53,34
7,0,17,54,36
7,0,17,55,40
7,0,17,56,34
7,0,17,57,38
7,0,17,58,38
7,0,17,59,36
7,0,17,60,36
7,0,17,61,36
7,0,17,62,42
7,0,17,63,36
7,0,18,0,36
7,0,18,1,36
7,0,18,2,38
7,0,18,3,38
7,0,18,4,38
7,0,18,5,34
7,0,18,6,38
7,0,18,7,36
7,0,18,8,38
7,0,18,9,36
7,0,18,10,40
7,0,18,11,34
7,0,18,12,34
7,0,18,13,38
7,0,18,14,34
7,0,18,15,36
7,0,18,16,36
7,0,18,17,34
7,0,18,18,42
7,0,18,19,36
7,0,18,20,40
7,0,18,21,36
7,0,18,22,38
7,0,18,23,40
7,0,18,24,38
7,0,18,25,38
7,0,18,26,36
7,0,18,27,36
7,0,18,28,36
7,0,18,29,36
7,0,18,30,50
7,0,18,31,38
7,0,18,32,40
7,0,18,33,36
7,0,18,34,38
7,0,18,35,36
7,0,18,36,36
7,0,18,37,36
7,0,18,38,36
7,0,18,39,40
7,0,18,40,34
7,0,18,41,38
7,0,18,42,38
7,0,18,43,38
7,0,18,44,34
7,0,18,45,38
7,0,18,46,36
7,0,18,47,36
7,0,18,48,36
7,0,18,49,36
7,0,18,50,38
7,0,18,51,36
7,0,18,52,34
7,0,18,53,36
7,0,18,54,32
7,0,18,55,40
7,0,18,56,34
7,0,18,57,32
7,0,18,58,38
7,0,18,59,36
7,0,18,60,40
7,0,18,61,34
7,0,18,62,36
7,0,18,63,38
7,0,19,0,42
7,0,19,1,36
7,0,19,2,36
7,0,19,3,36
7,0,19,4,40
7,0,19,5,40
7,0,19,6,34
7,0,19,7,36
7,0,19,8,36
7,0,19,9,36
7,0,19,10,40
7,0,19,11,36
7,0,19,12,36
7,0,19,13,38
7,0,19,14,40
7,0,19,15,36
7,0,19,16,36
7,0,19,17,40
7,0,19,18,36
7,0,19,19,34
7,0,19,20,38
7,0,19,21,38
7,0,19,22,36
7,0,19,23,36
7,0,19,24,36
7,0,19,25,36
7,0,19,26,36
7,0,19,27,38
7,0,19,28,34
7,0,19,29,36
7,0,19,30,34
7,0,19,31,36
7,0,19,32,34
7,0,19,33,38
7,0,19,34,36
7,0,19,35,38
7,0,19,36,36
7,0,19,37,36
7,0,19,38,38
7,0,19,39,36
7,0,19,40,44
7,0,19,41,40
7,0,19,42,40
7,0,19,43,36
7,0,19,44,38
7,0,19,45,34
7,0,19,46,36
7,0,19,47,36
7,0,19,48,40
7,0,19,49,38
7,0,19,50,36
7,0,19,51,38
7,0,19,52,40
7,0,19,53,40
7,0,19,54,40
7,0,19,55,36
7,0,19,56,36
7,0,19,57,34
7,0,19,58,36
7,0,19,59,34
7,0,19,60,36
7,0,19,61,36
7,0,19,62,32
7,0,19,63,38
7,0,20,0,36
7,0,20,1,36
7,0,20,2,36
7,0,20,3,32
7,0,20,4,42
7,0,20,5,36
7,0,20,6,34
7,0,20,7,34
7,0,20,8,36
7,0,20,9,40
7,0,20,10,40
7,0,20,11,40
7,0,20,12,38
7,0,20,13,38
7,0,20,14,36
7,0,20,15,36
7,0,20,16,36
7,0,20,17,34
7,0,20,18,38
7,0,20,19,36
7,0,20,20,36
7,0,20,21,36
7,0,20,22,38
7,0,20,23,36
7,0,20,24,36
7,0,20,25,38
7,0,20,26,36
7,0,20,27,38
7,0,20,28,40
7,0,20,29,36
7,0,20,30,38
7,0,20,31,34
7,0,20,32,36
7,0,20,33,38
7,0,20,34,36
7,0,20,35,38
7,0,20,36,40
7,0,20,37,34
7,0,20,38,40
7,0,20,39,40
7,0,20,40,36
7,0,20,41,36
7,0,20,42,36
7,0,20,43,38
7,0,20,44,36
7,0,20,45,36
7,0,20,46,40
7,0,20,47,34
7,0,20,48,36
7,0,20,49,36
7,0,20,50,38
7,0,20,51,34
7,0,20,52,36
7,0,20,53,40
7,0,20,54,40
7,0,20,55,38
7,0,20,56,40
7,0,20,57,38
7,0,20,58,40
7,0,20,59,42
7,0,20,60,38
7,0,20,61,40
7,0,20,62,38
7,0,20,63,38
7,0,21,0,36
7,0,21,1,36
7,0,21,2,38
7,0,21,3,40
7,0,21,4,36
7,0,21,5,36
7,0,21,6,36
7,0,21,7,38
7,0,21,8,36
7,0,21,9,38
7,0,21,10,40
7,0,21,11,40
7,0,21,12,34
7,0,21,13,38
7,0,21,14,38
7,0,21,15,40
7,0,21,16,36
7,0,21,17,36
7,0,21,18,34
7,0,21,19,34
7,0,21,20,36
7,0,21,21,36
7,0,21,22,34
7,0,21,23,38
7,0,21,24,34
7,0,21,25,36
7,0,21,26,34
7,0,21,27,38
7,0,21,28,40
7,0,21,29,46
7,0,21,30,36
7,0,21,31,34
7,0,21,32,34
7,0,21,33,32
7,0,21,34,36
7,0,21,35,34
7,0,21,36,40
7,0,21,37,36
7,0,21,38,36
7,0,21,39,34
7,0,21,40,38
7,0,21,41,36
7,0,21,42,36
7,0,21,43,38
7,0,21,44,36
7,0,21,45,36
7,0,21,46,38
7,0,21,47,36
7,0,21,48,40
7,0,21,49,40
7,0,21,50,36
7,0,21,51,38
7,0,21,52,32
7,0,21,53,40
7,0,21,54,36
7,0,21,55,36
7,0,21,56,40
7,0,21,57,38
7,0,21,58,40
7,0,21,59,36
7,0,21,60,36
7,0,21,61,42
7,0,21,62,36
7,0,21,63,34
7,0,22,0,36
7,0,22,1,40
7,0,22,2,40
7,0,22,3,38
7,0,22,4,34
7,0,22,5,36
7,0,22,6,38
7,0,22,7,36
7,0,22,8,38
7,0,22,9,36
7,0,22,10,36
7,0,22,11,36
7,0,22,12,42
7,0,22,13,36
7,0,22,14,34
7,0,22,15,36
7,0,22,16,36
7,0,22,17,36
7,0,22,18,34
7,0,22,19,36
7,0,22,20,36
7,0,22,21,40
7,0,22,22,36
7,0,22,23,36
7,0,22,24,38
7,0,22,25,36
7,0,22,26,42
7,0,22,27,38
7,0,22,28,38
7,0,22,29,38
7,0,22,30,38
7,0,22,31,36
7,0,22,32,36
7,0,22,33,36
7,0,22,34,38
7,0,22,35,36
7,0,22,36,36
7,0,22,37,36
7,0,22,38,38
7,0,22,39,36
7,0,22,40,36
7,0,22,41,40
7,0,22,42,32
7,0,22,43,38
7,0,22,44,36
7,0,22,45,36
7,0,22,46,40
7,0,22,47,38
7,0,22,48,40
7,0,22,49,38
7,0,22,50,40
7,0,22,51,36
7,0,22,52,36
7,0,22,53,36
7,0,22,54,38
7,0,22,55,40
7,0,22,56,36
7,0,22,57,40
7,0,22,58,38
7,0,22,59,40
7,0,22,60,38
7,0,22,61,40
7,0,22,62,40
7,0,22,63,32
7,0,23,0,34
7,0,23,1,36
7,0,23,2,36
7,0,23,3,36
7,0,23,4,36
7,0,23,5,34
7,0,23,6,34
7,0,23,7,38
7,0,23,8,38
7,0,23,9,38
7,0,23,10,40
7,0,23,11,36
7,0,23,12,38
7,0,23,13,36
7,0,23,14,32
7,0,23,15,36
7,0,23,16,40
7,0,23,17,36
7,0,23,18,40
7,0,23,19,34
7,0,23,20,34
7,0,23,21,36
7,0,23,22,40
7,0,23,23,40
7,0,23,24,34
7,0,23,25,40
7,0,23,26,36
7,0,23,27,36
7,0,23,28,36
7,0,23,29,38
7,0,23,30,34
7,0,23,31,46
7,0,23,32,34
7,0,23,33,36
7,0,23,34,36
7,0,23,35,38
7,0,23,36,36
7,0,23,37,40
7,0,23,38,36
7,0,23,39,36
7,0,23,40,36
7,0,23,41,40
7,0,23,42,36
7,0,23,43,36
7,0,23,44,36
7,0,23,45,36
7,0,23,46,34
7,0,23,47,38
7,0,23,48,38
7,0,23,49,36
7,0,23,50,40
7,0,23,51,36
7,0,23,52,36
7,0,23,53,32
7,0,23,54,36
7,0,23,55,42
7,0,23,56,36
7,0,23,57,40
7,0,23,58,34
7,0,23,59,36
7,0,23,60,34
7,0,23,61,38
7,0,23,62,36
7,0,23,63,38
7,0,24,0,38
7,0,24,1,38
7,0,24,2,36
7,0,24,3,38
7,0,24,4,36
7,0,24,5,36
7,0,24,6,36
7,0,24,7,38
7,0,24,8,40
7,0,24,9,38
7,0,24,10,36
7,0,24,11,36
7,0,24,12,36
7,0,24,13,36
7,0,24,14,38
7,0,24,15,36
7,0,24,16,34
7,0,24,17,36
7,0,24,18,38
7,0,24,19,36
7,0,24,20,36
7,0,24,21,34
7,0,24,22,40
7,0,24,23,40
7,0,24,24,38
7,0,24,25,40
7,0,24,26,38
7,0,24,27,36
7,0,24,28,36
7,0,24,29,38
7,0,24,30,36
7,0,24,31,42
7,0,24,32,36
7,0,24,33,40
7,0,24,34,38
7,0,24,35,38
7,0,24,36,36
7,0,24,37,36
7,0,24,38,36
7,0,24,39,38
7,0,24,40,36
7,0,24,41,34
7,0,24,42,36
7,0,24,43,34
7,0,24,44,32
7,0,24,45,34
7,0,24,46,34
7,0,24,47,40
7,0,24,48,36
7,0,24,49,36
7,0,24,50,38
7,0,24,51,36
7,0,24,52,38
7,0,24,53,34
7,0,24,54,36
7,0,24,55,40
7,0,24,56,36
7,0,24,57,36
7,0,24,58,36
7,0,24,59,34
7,0,24,60,40
7,0,24,61,38
7,0,24,62,36
7,0,24,63,40
7,0,25,0,36
7,0,25,1,38
7,0,25,2,38
7,0,25,3,36
7,0,25,4,34
7,0,25,5,38
7,0,25,6,36
7,0,25,7,34
7,0,25,8,36
7,0,25,9,38
7,0,25,10,40
7,0,25,11,40
7,0,25,12,34
7,0,25,13,38
7,0,25,14,38
7,0,25,15,36
7,0,25,16,40
7,0,25,17,40
7,0,25,18,40
7,0,25,19,36
7,0,25,20,36
7,0,25,21,36
7,0,25,22,36
7,0,25,23,36
7,0,25,24,38
7,0,25,25,36
7,0,25,26,36
7,0,25,27,38
7,0,25,28,36
7,0,25,29,40
7,0,25,30,42
7,0,25,31,36
7,0,25,32,38
7,0,25,33,36
7,0,25,34,38
7,0,25,35,40
7,0,25,36,34
7,0,25,37,38
7,0,25,38,36
7,0,25,39,38
7,0,25,40,42
7,0,25,41,40
7,0,25,42,38
7,0,25,43,42
7,0,25,44,38
7,0,25,45,38
7,0,25,46,38
7,0,25,47,36
7,0,25,48,42
7,0,25,49,34
7,0,25,50,34
7,0,25,51,42
7,0,25,52,38
7,0,25,53,34
7,0,25,54,32
7,0,25,55,42
7,0,25,56,36
7,0,25,57,32
7,0,25,58,38
7,0,25,59,32
7,0,25,60,36
7,0,25,61,34
7,0,25,62,32
7,0,25,63,36
7,0,26,0,36
7,0,26,1,38
7,0,26,2,36
7,0,26,3,36
7,0,26,4,36
7,0,26,5,40
7,0,26,6,42
7,0,26,7,36
7,0,26,8,36
7,0,26,9,36
7,0,26,10,50
7,0,26,11,36
7,0,26,12,36
7,0,26,13,34
7,0,26,14,40
7,0,26,15,36
7,0,26,16,36
7,0,26,17,36
7,0,26,18,36
7,0,26,19,36
7,0,26,20,36
7,0,26,21,36
7,0,26,22,36
7,0,26,23,38
7,0,26,24,32
7,0,26,25,38
7,0,26,26,38
7,0,26,27,40
7,0,26,28,40
7,0,26,29,32
7,0,26,30,34
7,0,26,31,36
7,0,26,32,36
7,0,26,33,40
7,0,26,34,36
7,0,26,35,40
7,0,26,36,38
7,0,26,37,34
7,0,26,38,36
7,0,26,39,36
7,0,26,40,40
7,0,26,41,36
7,0,26,42,34
7,0,26,43,40
7,0,26,44,38
7,0,26,45,36
7,0,26,46,36
7,0,26,47,38
7,0,26,48,38
7,0,26,49,38
7,0,26,50,40
7,0,26,51,36
7,0,26,52,36
7,0,26,53,32
7,0,26,54,36
7,0,26,55,36
7,0,26,56,42
7,0,26,57,38
7,0,26,58,38
7,0,26,59,38
7,0,26,60,36
7,0,26,61,36
7,0,26,62,38
7,0,26,63,38
7,0,27,0,38
7,0,27,1,36
7,0,27,2,38
7,0,27,3,36
7,0,27,4,38
7,0,27,5,38
7,0,27,6,38
7,0,27,7,36
7,0,27,8,38
7,0,27,9,38
7,0,27,10,32
7,0,27,11,36
7,0,27,12,36
7,0,27,13,38
7,0,27,14,38
7,0,27,15,40
7,0,27,16,38
7,0,27,17,34
7,0,27,18,40
7,0,27,19,40
7,0,27,20,32
7,0,27,21,38
7,0,27,22,34
7,0,27,23,34
7,0,27,24,36
7,0,27,25,38
7,0,27,26,36
7,0,27,27,38
7,0,27,28,38
7,0,27,29,36
7,0,27,30,36
7,0,27,31,40
7,0,27,32,36
7,0,27,33,36
7,0,27,34,38
7,0,27,35,40
7,0,27,36,38
7,0,27,37,38
7,0,27,38,42
7,0,27,39,36
7,0,27,40,36
7,0,27,41,36
7,0,27,42,32
7,0,27,43,38
7,0,27,44,34
7,0,27,45,32
7,0,27,46,40
7,0,27,47,34
7,0,27,48,38
7,0,27,49,40
7,0,27,50,38
7,0,27,51,36
7,0,27,52,36
7,0,27,53,38
7,0,27,54,38
7,0,27,55,40
7,0,27,56,36
7,0,27,57,36
7,0,27,58,36
7,0,27,59,36
7,0,27,60,36
7,0,27,61,38
7,0,27,62,42
7,0,27,63,38
7,0,28,0,38
7,0,28,1,36
7,0,28,2,38
7,0,28,3,38
7,0,28,4,36
7,0,28,5,40
7,0,28,6,40
7,0,28,7,36
7,0,28,8,40
7,0,28,9,38
7,0,28,10,38
7,0,28,11,38
7,0,28,12,38
7,0,28,13,40
7,0,28,14,40
7,0,28,15,36
7,0,28,16,34
7,0,28,17,34
7,0,28,18,34
7,0,28,19,34
7,0,28,20,40
7,0,28,21,38
7,0,28,22,36
7,0,28,23,36
7,0,28,24,36
7,0,28,25,40
7,0,28,26,36
7,0,28,27,34
7,0,28,28,36
7,0,28,29,38
7,0,28,30,38
7,0,28,31,36
7,0,28,32,34
7,0,28,33,38
7,0,28,34,38
7,0,28,35,36
7,0,28,36,40
7,0,28,37,36
7,0,28,38,40
7,0,28,39,38
7,0,28,40,38
7,0,28,41,40
7,0,28,42,38
7,0,28,43,38
7,0,28,44,38
7,0,28,45,38
7,0,28,46,38
7,0,28,47,42
7,0,28,48,36
7,0,28,49,38
7,0,28,50,36
7,0,28,51,36
7,0,28,52,32
7,0,28,53,40
7,0,28,54,38
7,0,28,55,40
7,0,28,56,36
7,0,28,57,36
7,0,28,58,40
7,0,28,59,36
7,0,28,60,36
7,0,28,61,38
7,0,28,62,34
7,0,28,63,36
7,0,29,0,38
7,0,29,1,38
7,0,29,2,34
7,0,29,3,34
7,0,29,4,36
7,0,29,5,36
7,0,29,6,36
7,0,29,7,38
7,0,29,8,36
7,0,29,9,36
7,0,29,10,40
7,0,29,11,38
7,0,29,12,38
7,0,29,13,36
7,0,29,14,40
7,0,29,15,38
7,0,29,16,36
7,0,29,17,38
7,0,29,18,36
7,0,29,19,38
7,0,29,20,36
7,0,29,21,42
7,0,29,22,36
7,0,29,23,32
7,0,29,24,38
7,0,29,25,36
7,0,29,26,32
7,0,29,27,34
7,0,29,28,42
7,0,29,29,36
7,0,29,30,34
7,0,29,31,34
7,0,29,32,38
7,0,29,33,34
7,0,29,34,36
7,0,29,35,36
7,0,29,36,36
7,0,29,37,36
7,0,29,38,36
7,0,29,39,36
7,0,29,40,38
7,0,29,41,36
7,0,29,42,38
7,0,29,43,40
7,0,29,44,34
7,0,29,45,38
7,0,29,46,40
7,0,29,47,36
7,0,29,48,38
7,0,29,49,36
7,0,29,50,36
7,0,29,51,40
7,0,29,52,36
7,0,29,53,38
7,0,29,54,38
7,0,29,55,38
7,0,29,56,34
7,0,29,57,40
7,0,29,58,40
7,0,29,59,38
7,0,29,60,48
7,0,29,61,34
7,0,29,62,36
7,0,29,63,36
7,1,0,0,40
7,1,0,1,34
7,1,0,2,38
7,1,0,3,36
7,1,0,4,36
7,1,0,5,40
7,1,0,6,34
7,1,0,7,36
7,1,0,8,40
7,1,0,9,38
7,1,0,10,36
7,1,0,11,38
7,1,0,12,36
7,1,0,13,36
7,1,0,14,40
7,1,0,15,38
7,1,0,16,36
7,1,0,17,36
7,1,0,18,38
7,1,0,19,38
7,1,0,20,36
7,1,0,21,36
7,1,0,22,36
7,1,0,23,36
7,1,0,24,38
7,1,0,25,36
7,1,0,26,40
7,1,0,27,38
7,1,0,28,40
7,1,0,29,34
7,1,0,30,38
7,1,0,31,40
7,1,0,32,34
7,1,0,33,40
7,1,0,34,38
7,1,0,35,40
7,1,0,36,36
7,1,0,37,36
7,1,0,38,38
7,1,0,39,36
7,1,0,40,34
7,1,0,41,40
7,1,0,42,38
7,1,0,43,36
7,1,0,44,34
7,1,0,45,36
7,1,0,46,38
7,1,0,47,36
7,1,0,48,36
7,1,0,49,40
7,1,0,50,38
7,1,0,51,34
7,1,0,52,38
7,1,0,53,36
7,1,0,54,42
7,1,0,55,40
7,1,0,56,36
7,1,0,57,38
7,1,0,58,36
7,1,0,59,38
7,1,0,60,36
7,1,0,61,34
7,1,0,62,38
7,1,0,63,36
7,1,1,0,38
7,1,1,1,38
7,1,1,2,36
7,1,1,3,34
7,1,1,4,32
7,1,1,5,38
7,1,1,6,36
7,1,1,7,36
7,1,1,8,36
7,1,1,9,34
7,1,1,10,40
7,1,1,11,36
7,1,1,12,34
7,1,1,13,40
7,1,1,14,40
7,1,1,15,38
7,1,1,16,36
7,1,1,17,36
7,1,1,18,36
7,1,1,19,32
7,1,1,20,42
7,1,1,21,34
7,1,1,22,36
7,1,1,23,36
7,1,1,24,36
7,1,1,25,38
7,1,1,26,42
7,1,1,27,36
7,1,1,28,36
7,1,1,29,36
7,1,1,30,40
7,1,1,31,36
7,1,1,32,48
7,1,1,33,36
7,1,1,34,36
7,1,1,35,34
7,1,1,36,36
7,1,1,37,36
7,1,1,38,38
7,1,1,39,38
7,1,1,40,34
7,1,1,41,36
7,1,1,42,34
7,1,1,43,38
7,1,1,44,36
7,1,1,45,34
7,1,1,46,38
7,1,1,47,40
7,1,1,48,42
7,1,1,49,36
7,1,1,50,38
7,1,1,51,36
7,1,1,52,40
7,1,1,53,36
7,1,1,54,36
7,1,1,55,36
7,1,1,56,34
7,1,1,57,36
7,1,1,58,36
7,1,1,59,40
7,1,1,60,40
7,1,1,61,36
7,1,1,62,36
7,1,1,63,36
7,1,2,0,36
7,1,2,1,36
7,1,2,2,36
7,1,2,3,36
7,1,2,4,38
7,1,2,5,36
7,1,2,6,32
7,1,2,7,40
7,1,2,8,34
7,1,2,9,38
7,1,2,10,36
7,1,2,11,36
7,1,2,12,36
7,1,2,13,36
7,1,2,14,34
7,1,2,15,34
7,1,2,16,36
7,1,2,17,34
7,1,2,18,42
7,1,2,19,42
7,1,2,20,36
7,1,2,21,38
7,1,2,22,36
7,1,2,23,42
7,1,2,24,36
7,1,2,25,38
7,1,2,26,34
7,1,2,27,38
7,1,2,28,36
7,1,2,29,36
7,1,2,30,36
7,1,2,31,40
7,1,2,32,36
7,1,2,33,34
7,1,2,34,36
7,1,2,35,36
7,1,2,36,36
7,1,2,37,36
7,1,2,38,34
7,1,2,39,38
7,1,2,40,36
7,1,2,41,46
7,1,2,42,42
7,1,2,43,40
7,1,2,44,40
7,1,2,45,38
7,1,2,46,36
7,1,2,47,36
7,1,2,48,34
7,1,2,49,32
7,1,2,50,32
7,1,2,51,34
7,1,2,52,36
7,1,2,53,38
7,1,2,54,40
7,1,2,55,38
7,1,2,56,38
7,1,2,57,36
7,1,2,58,34
7,1,2,59,34
7,1,2,60,36
7,1,2,61,36
7,1,2,62,38
7,1,2,63,34
7,1,3,0,34
7,1,3,1,34
7,1,3,2,40
7,1,3,3,36
7,1,3,4,34
7,1,3,5,38
7,1,3,6,38
7,1,3,7,38
7,1,3,8,38
7,1,3,9,36
7,1,3,10,34
7,1,3,11,38
7,1,3,12,36
7,1,3,13,36
7,1,3,14,38
7,1,3,15,38
7,1,3,16,38
7,1,3,17,34
7,1,3,18,36
7,1,3,19,36
7,1,3,20,36
7,1,3,21,34
7,1,3,22,34
7,1,3,23,36
7,1,3,24,38
7,1,3,25,40
7,1,3,26,32
7,1,3,27,32
7,1,3,28,40
7,1,3,29,40
7,1,3,30,40
7,1,3,31,36
7,1,3,32,38
7,1,3,33,36
7,1,3,34,34
7,1,3,35,36
7,1,3,36,38
7,1,3,37,36
7,1,3,38,32
7,1,3,39,38
7,1,3,40,40
7,1,3,41,38
7,1,3,42,34
7,1,3,43,40
7,1,3,44,38
7,1,3,45,32
7,1,3,46,34
7,1,3,47,36
7,1,3,48,36
7,1,3,49,36
7,1,3,50,36
7,1,3,51,34
7,1,3,52,34
7,1,3,53,36
7,1,3,54,36
7,1,3,55,36
7,1,3,56,36
7,1,3,57,36
7,1,3,58,38
7,1,3,59,34
7,1,3,60,36
7,1,3,61,40
7,1,3,62,36
7,1,3,63,34
7,1,4,0,36
7,1,4,1,38
7,1,4,2,36
7,1,4,3,36
7,1,4,4,38
7,1,4,5,38
7,1,4,6,36
7,1,4,7,38
7,1,4,8,40
7,1,4,9,42
7,1,4,10,34
7,1,4,11,38
7,1,4,12,38
7,1,4,13,36
7,1,4,14,40
7,1,4,15,36
7,1,4,16,40
7,1,4,17,36
7,1,4,18,36
7,1,4,19,36
7,1,4,20,38
7,1,4,21,36
7,1,4,22,36
7,1,4,23,36
7,1,4,24,38
7,1,4,25,36
7,1,4,26,34
7,1,4,27,38
7,1,4,28,36
7,1,4,29,36
7,1,4,30,38
7,1,4,31,38
7,1,4,32,36
7,1,4,33,36
7,1,4,34,36
7,1,4,35,38
7,1,4,36,42
7,1,4,37,36
7,1,4,38,38
7,1,4,39,36
7,1,4,40,38
7,1,4,41,34
7,1,4,42,40
7,1,4,43,40
7,1,4,44,40
7,1,4,45,36
7,1,4,46,36
7,1,4,47,34
7,1,4,48,36
7,1,4,49,36
7,1,4,50,36
7,1,4,51,36
7,1,4,52,40
7,1,4,53,36
7,1,4,54,36
7,1,4,55,38
7,1,4,56,40
7,1,4,57,34
7,1,4,58,36
7,1,4,59,36
7,1,4,60,36
7,1,4,61,36
7,1,4,62,36
7,1,4,63,38
7,1,5,0,36
7,1,5,1,36
7,1,5,2,38
7,1,5,3,36
7,1,5,4,34
7,1,5,5,36
7,1,5,6,32
7,1,5,7,40
7,1,5,8,36
7,1,5,9,36
7,1,5,10,36
7,1,5,11,40
7,1,5,12,36
7,1,5,13,36
7,1,5,14,38
7,1,5,15,38
7,1,5,16,40
7,1,5,17,34
7,1,5,18,38
7,1,5,19,36
7,1,5,20,38
7,1,5,21,36
7,1,5,22,36
7,1,5,23,38
7,1,5,24,40
7,1,5,25,38
7,1,5,26,42
7,1,5,27,34
7,1,5,28,40
7,1,5,29,38
7,1,5,30,36
7,1,5,31,34
7,1,5,32,38
7,1,5,33,40
7,1,5,34,38
7,1,5,35,36
7,1,5,36,36
7,1,5,37,40
7,1,5,38,40
7,1,5,39,36
7,1,5,40,34
7,1,5,41,38
7,1,5,42,40
7,1,5,43,40
7,1,5,44,38
7,1,5,45,38
7,1,5,46,36
7,1,5,47,36
7,1,5,48,38
7,1,5,49,38
7,1,5,50,36
7,1,5,51,36
7,1,5,52,36
7,1,5,53,36
7,1,5,54,38
7,1,5,55,38
7,1,5,56,38
7,1,5,57,36
7,1,5,58,38
7,1,5,59,40
7,1,5,60,34
7,1,5,61,38
7,1,5,62,40
7,1,5,63,36
7,1,6,0,38
7,1,6,1,42
7,1,6,2,40
7,1,6,3,38
7,1,6,4,40
7,1,6,5,38
7,1,6,6,40
7,1,6,7,40
7,1,6,8,38
7,1,6,9,36
7,1,6,10,38
7,1,6,11,40
7,1,6,12,40
7,1,6,13,38
7,1,6,14,38
7,1,6,15,36
7,1,6,16,36
7,1,6,17,38
7,1,6,18,40
7,1,6,19,34
7,1,6,20,36
7,1,6,21,40
7,1,6,22,38
7,1,6,23,40
7,1,6,24,36
7,1,6,25,42
7,1,6,26,36
7,1,6,27,34
7,1,6,28,40
7,1,6,29,38
7,1,6,30,40
7,1,6,31,38
7,1,6,32,38
7,1,6,33,36
7,1,6,34,36
7,1,6,35,36
7,1,6,36,36
7,1,6,37,36
7,1,6,38,38
7,1,6,39,38
7,1,6,40,36
7,1,6,41,38
7,1,6,42,38
7,1,6,43,38
7,1,6,44,34
7,1,6,45,40
7,1,6,46,34
7,1,6,47,38
7,1,6,48,38
7,1,6,49,38
7,1,6,50,38
7,1,6,51,46
7,1,6,52,36
7,1,6,53,42
7,1,6,54,34
7,1,6,55,36
7,1,6,56,40
7,1,6,57,36
7,1,6,58,36
7,1,6,59,40
7,1,6,60,36
7,1,6,61,36
7,1,6,62,34
7,1,6,63,40
7,1,7,0,42
7,1,7,1,38
7,1,7,2,36
7,1,7,3,36
7,1,7,4,38
7,1,7,5,40
7,1,7,6,40
7,1,7,7,40
7,1,7,8,40
7,1,7,9,36
7,1,7,10,36
7,1,7,11,36
7,1,7,12,38
7,1,7,13,38
7,1,7,14,38
7,1,7,15,40
7,1,7,16,36
7,1,7,17,36
7,1,7,18,36
7,1,7,19,36
7,1,7,20,46
7,1,7,21,38
7,1,7,22,34
7,1,7,23,40
7,1,7,24,38
7,1,7,25,34
7,1,7,26,34
7,1,7,27,36
7,1,7,28,32
7,1,7,29,40
7,1,7,30,34
7,1,7,31,34
7,1,7,32,38
7,1,7,33,42
7,1,7,34,36
7,1,7,35,36
7,1,7,36,36
7,1,7,37,36
7,1,7,38,38
7,1,7,39,38
7,1,7,40,40
7,1,7,41,34
7,1,7,42,32
7,1,7,43,34
7,1,7,44,36
7,1,7,45,36
7,1,7,46,34
7,1,7,47,34
7,1,7,48,36
7,1,7,49,40
7,1,7,50,40
7,1,7,51,40
7,1,7,52,38
7,1,7,53,38
7,1,7,54,38
7,1,7,55,34
7,1,7,56,38
